node,cluster,x,y
AgapeoMalecela,0,2.3336415,2.130705
AgeReimagined,0,3.0618534,3.3619206
AgentAscension,2,-9.888699,-10.5543
AgentSaffron,1,-6.39178,10.29086
AggiN88,3,11.2792425,3.936397
Aglo7877,0,2.572388,4.8418016
AgnesBowker,0,3.2155588,4.1168413
AgnostikJ,0,2.8675542,2.3174741
AhMairza,0,2.983564,5.5660334
Ahemd_Ossama,0,4.3018584,3.1426835
AhmadAAAG,1,-7.025832,10.942541
AhmedMohammed,1,-6.6674304,10.911857
Ahmet68463589,0,3.7355285,2.648821
AiderCruise,2,-9.332384,-5.012933
AikaWalker,0,4.1255026,2.8525367
AikenEnt,0,3.7333314,5.47561
Aileen95139877,4,6.9003325,-16.551685
AileenSabira,0,2.3305018,2.3847387
AimeeWehrle,0,2.3817713,2.700863
Aimz2424,0,4.1649685,3.8264155
AinasChafik,1,-7.320101,10.252017
Aislinn,0,2.256742,4.202243
AissaCeleste,0,0.847386,4.2229667
Aisyy1101,0,3.0384452,3.8997495
Aitemej1,2,-9.633168,-5.2909946
AjC7j,0,1.3311217,5.0367627
AjHenreid,3,12.039221,4.475749
AjadeanPiper,0,3.1443756,4.240759
AjalaRahman,1,-7.3389645,10.063459
AjeeshAhmed,0,0.6272361,2.2913523
Ajitkum85387448,0,9.111255,0.45127
AjleDr,0,1.6063919,2.4488058
Akazo,3,11.287077,3.7537315
AkelaPink,1,-7.52362,11.177032
Akg316Arvind,1,-6.318849,10.420632
Akhil_Aqeel,0,-0.03426565,3.4601076
Akhilesh1810,1,-6.686633,11.0176935
AkiliNzuri,1,-7.455596,11.055925
Akinshe1,0,10.423051,5.950777
Akinswaggs,1,-6.8692946,10.337707
Akkala1800,0,0.7318305,1.8807017
AkoredeSharaf,1,-7.431889,10.914257
Akosi_MARI,1,-6.696902,10.793423
AkosuaForiwaa_,0,4.035457,2.9786427
AkporGbemre,1,-6.800892,10.461336
Akuma99738683,0,0.3338248,3.5435753
AlAwadhi_H,1,-6.4896264,10.320062
AlB00s,1,-6.952664,10.669764
