node,cluster,x,y
2haveandhavenot,0,3.97141242,7.837521553
2hawt3handle,1,13.42031097,-8.422901154
2jehan,1,14.02208328,-8.833479881
2littlerubberd1,1,12.60424709,-7.15869236
2lovies,2,-4.072470188,-4.774520397
2lv_Honeyman,0,8.483029366,0.136786804
2ndGenPat,0,20.09723282,6.219862938
2ndNewMoon,0,8.955976486,6.118253231
2ndfor1st,0,-1.50030899,4.011917591
2ndsnow,2,-12.17124176,-10.61693668
2pumpC,1,12.6801033,-8.813229561
2rigye,4,11.04538059,-17.38929367
2sharpboyz,0,12.82564259,2.576343298
2stephenvincent,0,2.960478067,0.678278625
2tkidd,0,7.251815319,1.103387356
2to3days,0,3.397458315,0.420678407
2trimstine,1,13.3689146,-7.895190239
2u1gdiRQ5aEPeig,3,-11.69300842,6.135191917
2vmk2,2,-3.423473358,-9.099677086
2xAught7,0,0.459973663,0.589155555
2xmcs,0,0.733896673,3.669929743
3DD50,0,5.741220951,0.228520691
3DFortify,0,2.060777664,3.036126852
3Emedico,0,3.12913084,0.79689002
3KX96,4,11.37181377,-17.80939674
3NTHALPY,0,2.292037249,3.121863604
3P_Leadership,0,4.274321079,1.206498742
3RRutledge,0,2.357742071,5.409326553
3Serag,1,13.76335716,-7.563764572
3Tafari,3,-10.60956955,0.554170012
3Trumplican,2,-12.18413639,-10.60210133
3_coins,0,2.028317451,4.706712723
3_i_n,0,1.113511205,6.168449402
3beebeebee3,0,5.38390255,4.074557304
3cosHank,2,1.98415494,-11.30990505
3dogsallright,0,4.174223423,1.453187585
3dom13,0,14.19323349,3.442122698
3fatcats,0,2.458498955,2.551419735
3hicksawoods,1,14.15492153,-8.65201664
3inawy20,4,11.41811752,-17.81668091
3novices,0,2.190077782,2.63851285
3pupmomma,0,1.518138289,1.095885277
3rdbaseSam,1,13.00619221,-8.248062134
3slm_,0,8.515976906,0.159730643
3than,1,13.36502552,-7.40099287
3under3,1,13.11412239,-9.205331802
3waishh,4,11.21418381,-17.38714409
3washe_alsweedi,4,11.05844688,-17.8895607
3y3_calling,0,5.144260883,0.948314667
4AnonSources,2,1.964029193,-11.30211735
4DARBDA,0,-0.382579356,1.915385365
4EVRUSA,0,16.9676342,4.302975655
4EtherealTruth,2,0.365710884,-3.335493565
4EverSNP,1,23.00597763,-8.983402252
4Gin4Fan4Ever4,1,12.6442461,-8.447574615
4HorsemenApache,2,-12.18593597,-10.6029768
4Kelly307,0,20.1337738,6.188318253
4Lyfgozon,1,12.76288414,-8.342909813
4Matic94K,0,8.50753212,0.146459863
4Mccollum,2,-7.081926346,-5.471241474
4PawShop,0,2.527720451,0.115237728
4PiRcubed_over3,3,-8.890728951,2.015038013
4ReUnitedStates,2,-3.621408701,-9.299427032
4Spaniels_5,1,14.27919292,-8.127379417
4Tchat,0,5.214876652,2.290700197
4ThievesVinegar,0,3.030409813,4.144102097
4WellnessToday,0,2.321092129,0.871241033
4_DeadInOhio,4,6.662354946,-20.3858242
4_HumanRights_,0,8.387691498,17.93830681
4ahealthyhabit,0,1.614444375,2.256341457
04arwr,3,-5.686537266,12.75959206
4austin,0,20.13027191,6.195395947
4bearsmom,0,4.099813938,4.44777441
4bnewsworld,0,3.271830082,0.316581607
4cminews,0,3.27003336,1.109936595
4counting,1,13.12467098,-7.864715099
4crypticam,0,4.858989239,3.688620567
4danlopez,0,1.595838666,1.55467093
4djt2016,0,2.262272358,3.500380039
4eebd9613de3404,1,13.5338335,-7.782021999
4est2J,0,3.763576031,5.062654972
4everFreeIndeed,1,21.49009132,-0.426649988
4everNeverTrump,0,4.055261612,3.31118679
4everaPatriot76,0,5.994436741,5.687649727
4everageekgirl,1,13.38616657,-7.549119949
4futureHope,1,21.47882843,-0.415889323
4got10American,0,5.400360584,2.273268461
4gottnman,0,4.684866905,3.254837513
4gvn2,0,14.52210426,16.81179619
4lifestan,0,3.776039839,3.954307318
4linblue1,0,3.434635162,0.897052109
4mSingh,4,11.01830387,-17.68739319
4ourCountry,0,4.41638279,5.181675434
04phuxache,0,-2.730168104,19.77187538
4speech,0,3.102393389,1.217962146
4sutq8,1,12.70933437,-7.863999844
4team_europa,0,3.154400587,3.545307398
4thcornergal,4,4.882130623,-14.27991104
4ty2wo,0,4.742786884,3.489020348
4tybin,3,-10.1819706,-5.56758976
4wardthink3r,1,13.6107893,-7.516940594
4yourcountry,0,3.374583244,3.120769739
5G_Radiation,1,5.286988735,-8.310114861
5GenocIDe,0,-1.48285687,5.119781494
5IYYAR,2,-0.57668674,-10.37130737
