node,cluster,x,y
GoinEasy9,0,-1.913278,4.0661087
Gold255875,0,-2.4060597,4.090414
GoldShammah113,1,10.737768,-2.2203693
GoldenGirlsRu,0,-1.2730391,4.5798035
GomezC95,0,-1.1079084,5.0188217
GomezH02,0,-0.48927483,4.324152
GonceCarlos,0,-0.20431165,6.0699472
GoodNewsPatriot,1,4.4619384,-2.7063305
GoodVibeMe,2,-11.422633,4.569907
Goodluck_Diego,0,-3.2597082,5.301657
GoogeliArt,0,-2.9522088,5.715067
GopalanShaju,1,11.348207,-2.1282141
GopherBBallFan,0,-0.27524045,5.418045
GopinathSelvam6,1,11.171223,-2.513441
Gopus15,0,-0.49887487,2.9493597
GordyMitchell1,0,0.13753122,4.464498
GoreApe,0,-1.9293637,6.018623
GoslingTj,1,5.524047,-3.372839
Gospel1957,0,-2.4507987,6.2572374
GossardCarol,1,6.9979033,-0.34856078
Gotherrific,0,-2.4367867,6.4670315
GouLinton,2,-11.776734,2.882643
GourockOL,5,-7.6563706,-8.348466
GovSherazKhan,1,6.9533076,-0.42848742
GovWatchdog2017,3,-4.490077,-11.754401
GovernmentIsCr1,1,7.0051365,-1.4122484
GoymerPat,1,5.9853625,-1.3840203
GpGodspower,0,-2.2118382,4.3047915
Gr3yHatt3r,2,-11.623769,3.8652399
GraWitMik,7,0.6017994,19.396442
Grace24W,0,-2.5638564,4.581087
Grace57656404,4,14.847131,10.279319
GraceBWell,0,-2.533047,6.888688
GraceC4David,0,-2.084083,4.97907
GraceKellie3,0,-0.3914752,5.585455
GraceMakanani,1,4.437635,-2.782366
GracieKinLA,0,-0.022245113,5.589506
GracieUSA1,6,4.8967323,-13.188206
GrahammsResist,1,6.638619,-2.2266836
GrainneQ,7,-8.385557,17.48545
GrajaFae,0,-0.6125245,5.7371993
GramanFrench,0,0.20641743,6.661255
Granddaddog,4,12.345656,8.59008
Grandma0nF1r3,3,-4.397221,-11.972643
GrandmaLiz_,1,2.7081316,-6.4001164
GrandmomsNawnie,0,-0.021254262,7.378033
GrangerResist,0,-2.781257,5.5101676
GrannyLaurel,6,2.082568,-16.988405
Grannylovesall1,0,-0.34918174,4.1149006
GrantSmith16,0,0.13628963,5.2950497
GraphSniper,1,4.432263,-2.7596154
GraspTheTruth,0,-3.0473912,4.5528817
Gray808,1,5.569361,0.22195512
Grayclassic2,0,-1.9139957,4.17126
Grayeye48447583,0,-2.2816012,4.722266
GraysonKelle,0,0.7115115,6.660956
Graytlo777,0,-2.0804584,5.9195275
GreatDismal,1,5.582321,0.23459122
Great_Kamil,1,10.794524,-2.5578218
GreaterPak333,2,-10.130432,3.3748472
GreenBeeMee,1,7.009815,-1.4072112
GreenEyedWMN,0,-1.096964,5.4959407
GreenLanternHa1,0,0.29418367,5.282762
GreenPe52440502,2,-11.614323,4.524379
GreenWaveDrV,2,-11.850028,4.462834
Greengr18701468,0,-1.8620855,4.76072
GregAsdourian,1,6.955779,-0.37549573
GregConnors5,0,-0.9335702,4.594786
GregDeGug,0,0.04786913,3.0985804
GregEva82782639,3,-0.8224029,-16.367306
GregJoh24115847,0,0.9073194,5.401764
GregPittman1957,2,-11.556821,4.4690003
GregTodd_,0,-1.779432,5.9101024
GregWeiner203,0,-0.3589292,5.5251203
Gregory74637021,0,-1.3592181,4.6498694
GreteThorn,2,-11.770492,4.393489
GreyHawk121,0,-0.9030368,3.002715
Grgldrbck,1,6.4239545,0.42422405
GriesbachMark,1,4.3863983,-2.741836
GriffTheImpaler,0,-2.5434306,4.9819927
GriffinJesdes,4,14.862374,10.298133
GrimKeeper_,0,-2.150819,5.8249073
GrimYuubi,0,-0.22398946,5.604081
Grimmy25712,0,-1.3003047,6.1702447
GrininLikeADvil,0,-0.73272586,3.8497825
Gronnet,1,6.0114837,-1.9304202
GroupMackinnon,0,-1.9239147,4.4041505
Grr919,6,4.907921,-13.1975155
Grrrrambi,6,4.9072666,-13.196175
GrumpyWendigo,0,-3.1012633,3.8669503
GryffindorGrad8,0,-0.29794452,4.3067245
Gselkie5,0,-0.115261614,3.5923355
GtbFrankHIll,0,-1.6335998,3.2174098
GtrLizard,0,0.34733018,6.108445
Guerrerotony161,7,-5.1747413,17.176271
GuildAppleton,1,6.4058604,-3.273554
GuitarGnostic,0,-0.9146664,4.44046
Gujjar1Tanveer,1,10.894169,-2.2677946
GujjuLady1956,0,-1.9645905,4.4557967
GulfSwell,0,-0.6578556,4.4556494
GulfamA94244515,1,7.074448,-4.312404
GulliAz,0,-1.904611,5.1306896
GumdropGg,8,-18.066902,0.93854904
GunupProtect65,2,-11.780798,4.581549
GurleyCandace,1,4.412698,-2.795687
GuruprasadGudi,1,11.239007,-1.8992031
GusSawchuk,3,-4.220588,-11.776922
Gustavi41308746,5,-16.826418,-8.180577
GuyCampbell20,1,7.230884,-2.003268
GuyGriesmann,1,6.9746556,-1.3891103
GuzmanQCarlos,6,5.1643124,-9.453015
Gv7lV9YhQZHrWuQ,2,-10.174919,11.050524
GwenHackley,0,-1.5212765,3.6315982
Gwenyth64,4,12.332034,8.5860815
Gwydion620,0,0.16199183,4.244162
Gyggy,0,0.106586196,4.4734664
GypseyBarke,0,-2.0389419,4.81597
Gypsy816,0,-2.8603227,6.637171
GypsySpirit1946,0,-0.53578305,5.3319545
HAQQ77453148,2,-10.122238,3.3697383
HAWKSFAN2412,0,-2.9090524,5.08831
HCResearcher,0,0.4846455,4.3529005
HC_Richardson,0,-1.6224629,7.4860444
HCat96,0,-2.8531616,4.938742
HD_Alshamsi,1,10.659804,-2.4144585
HDewfoot,3,-3.933754,-12.111147
HEINSLERJAN,0,-0.29180598,5.088475
HFPAlways,0,0.267464,6.901327
HGHAM88,1,11.230631,-2.5815032
HH201707,4,9.67489,15.932521
HHart54127170,0,-0.24458833,5.744255
HIGH_GREEN_44,6,2.0823524,-16.988665
HJLH2Ocolors,6,9.639617,-8.815698
HKerFoockCCP,1,7.0210648,-4.4063644
HKitty1781,1,6.122403,-1.4040005
HLLpersonal,3,-4.1805673,-11.728
HMarie825,0,-1.814634,5.5351453
HNielsen15,1,4.930362,-3.9057386
HNuwin21,0,-1.5558038,6.455401
HOOS13R,0,0.72244275,4.5604706
HOTHUMMUS,4,5.1015697,17.624344
HPOC4LI8HRikxdw,9,18.143188,6.6666045
HPatriot777,1,6.237074,-1.7084428
HPlaydat,0,0.41936085,4.733552
HSAstore,1,4.892171,-0.28701752
HSC_MomC,0,-1.676663,4.9151583
HTCNewsletter,0,-0.20200203,7.0133853
HTMacon,0,-1.4267346,6.1040535
HTexans1392,0,-0.56363165,3.7468972
HThanneeru,1,10.456753,-2.2157774
HYJAPAN_,0,-0.45671964,4.0875897
HZ33138636,4,14.845664,10.284209
HaMim78055199,2,-10.064272,3.3300984
Habs_1,0,-0.728952,3.3738434
Hachanajee,1,5.5983386,-1.6406792
HackettTom,0,0.030714717,5.8613524
Hadeea,1,11.05638,-2.7163491
HafizShazHyd,0,-0.7408457,5.8809476
Hafiz_asz,1,5.3811803,-0.91199374
HafsohKehinde,1,10.875311,-1.4104662
HaidaPrincess,2,-11.775404,2.9017
HaidarBadia,0,-0.22244327,5.945008
Hairball911,4,14.834978,10.271089
HajiYunus_,1,5.9971185,-4.821383
HajraAwan4,0,-1.8485552,4.0962934
Hakekky,0,-2.1049445,5.6181483
Haley577,0,0.09217229,6.671426
HaleyDeml,0,-2.495479,6.4556503
HaleyDoll18,0,-0.14546943,6.4314637
HalfMoonDay,1,3.7945113,-1.6715851
HalimiPuerre,1,5.553518,-1.6076239
HalliganTereasa,0,-2.826323,6.1826696
HallowedUK,1,6.249779,-1.6924593
HamRadioJoe,2,-11.744094,4.5051417
HamadAlfatih,0,-0.4392249,6.3944254
HamiltonJamesE,0,-0.2106018,5.260874
HamiltonJohnD,0,-2.1999485,2.9848564
HamiltonRosalie,7,-4.2779174,20.020548
HamoodYHH,1,11.391784,-2.3741229
HampG6,1,6.980822,-0.45455936
HanSparkle86,0,-0.024830665,5.6765046
HanaAbdalla2,0,0.3795379,3.750471
Hananrasheed1,0,-1.9275892,5.052102
HandMeAChurro,0,-1.3463839,3.9600062
Hangry4Life,0,-0.63121843,3.7681975
Hanifa111222,2,-10.092659,3.401243
HankLewisLLC,0,-3.3870206,5.8917375
HannaBates17,1,6.918839,-0.46643722
HannahDelahant2,0,0.1032822,5.7857685
HannahMunn12,0,0.07768158,6.159987
HannahNall1980,0,-2.1166072,3.871945
HannahSaggio,1,6.3905463,-3.206992
HannahT98776783,2,-11.695843,4.4124904
HanneNi05373266,1,11.375025,-1.8351146
HanoverMomma,3,-4.317415,-12.037678
HansJMaverick,0,-2.8247077,6.0722246
HansNilssen1,0,0.52916175,5.4710207
HansOlo58963916,1,6.2213044,-1.7065092
Hans_Karl,0,1.2134708,5.278377
Hansa11223,1,6.262296,-4.428364
HansaBhargavaMD,5,-7.7168274,-5.8526073
Hanyf14,1,11.112157,-2.4192238
HappaNarinder,1,5.6506,-2.3330088
HappyHound1,0,-1.3202201,3.671812
HappyShinyGirl1,0,-2.3147848,5.4180193
Happyli80729814,1,6.43441,-3.1440206
Hardesumbo1,1,10.998417,-2.164871
HariNMeena,1,5.5932703,-1.5914271
Hariharan867557,0,-1.6894175,6.777622
HarinAlice,1,5.562605,-1.6290601
HarkinHorbarsah,1,10.352007,-2.1956186
Harley62Again,3,-4.088098,-11.704368
HaroldPGray,0,-0.49479112,3.7753997
Haroon64706806,0,-0.5597296,4.9209833
HarperiteBGone,7,-4.906074,11.254866
HarrieFarrow4JP,0,-0.44087198,4.8297734
HarrisLorre,3,-4.1438966,-11.749989
HarryB31194697,1,6.2494197,-1.665522
HarryKolosJr,0,-1.8510613,6.0618453
HarryPotterMAGE,2,-11.804884,4.5128775
Hart110213,0,-0.9491073,3.799357
HasanHussain07,2,-11.653249,4.4453487
HasanTalpur,1,10.565187,-2.0475996
HashBrowntt,4,12.337399,8.58213
Hashtag_Paris,0,-1.3160567,4.807593
HasimeGashi,0,-1.1426818,7.2746615
HaslerkaO,1,6.9789248,-1.4192848
Hassan291999,1,11.492284,-1.9377257
HassanSwamy,0,-2.518184,7.219947
HassanaNene,1,11.300624,-2.0614357
Hassnain911,0,-2.3477955,5.006389
Hatim39,1,5.5854373,-1.6001275
HatteBlejer,0,-0.8294488,4.8396697
HausOfHameli,1,10.420754,-1.9440826
HavingKids,1,7.0426035,-3.984942
Havok_2O18,0,-2.7422476,5.537649
HawaiiDelilah,2,-11.802118,4.485629
Hawginbigd,0,-2.6073015,4.6455774
HayMadiHay,0,-1.8022995,7.0727944
HayekMG,1,10.718628,-2.7495162
HayesBrown,1,6.417926,0.5075466
Hazrey,1,5.4015,-0.9091617
HcattleCircle,0,-1.6723769,3.724826
HcocaresLo,0,-1.5712163,5.6062417
He_TheWolf,1,11.115729,-2.3857534
Health93104487,1,4.857332,-0.2554847
HealthAngel999,2,-11.489421,4.402984
HealthCapital,1,4.7732677,-1.5187594
HealthcareCity,1,10.566792,-2.253271
HealthwireMedia,0,-2.24426,6.2492194
Healthygal4,1,4.9224505,-3.9177756
HearOurElders,7,0.5960869,19.3906
Hearsawho1,1,6.2477503,-1.6599593
HeartandSoulRis,0,0.68678015,4.8481083
HeartofColorado,0,-1.8630674,4.331905
Hearword1,0,-1.1471286,6.894318
HeatherHahnn,0,-2.9190698,4.3728404
HeatherThomasAF,0,0.3551511,5.285816
HeatleyShirley,0,-0.48204866,5.5598974
HeckLucifer,0,0.08575455,6.658635
HectorMozote,0,-2.9834101,4.855187
HectorSpacecake,5,-7.6610003,-8.351576
Hedgehogged1,3,-4.2534223,-11.850023
Heerak4Congress,1,7.0417876,-4.187866
Heidi559Heidi,8,-18.043098,0.9521925
HeidiMonica4,4,12.347723,8.59556
HeidiOCanada,3,-4.1238647,-11.771009
HeidiVital,0,-1.6792579,6.1850834
Heidi_BubuMama,0,0.23703656,4.280078
Heidydc,1,6.416507,0.5092626
HelenGr43544034,0,-1.6767175,5.8416505
HelenIntile,0,-1.8091116,4.6466312
HelenRachelle,1,3.8065615,-1.6794844
HelenSkirr,0,-0.9871884,3.877823
HelenaofTroy60,2,-11.398529,4.444142
Helenhs,0,-3.1369252,6.43027
Helicop_seats,1,5.405248,-0.90908945
HellCat_fuego,3,-4.4325,-11.958003
HellenOketch_R,0,-0.80432194,6.2391872
Hello2UWorld_,0,-0.41151595,3.316166
HelloLynne4Ever,0,-1.8373632,7.1229634
Helluva87007714,1,11.821361,-6.955196
HelmutNeustadt,5,-16.828415,-8.182573
Helsaabi2,0,0.15114152,4.9247723
HemaLakkaraju,1,3.7299159,-4.4987473
HendrixFreak,0,-1.2671063,3.928005
HennigerRanee,0,-1.3724151,6.2507324
Hennype85026470,0,-2.5887663,5.5222
HenricoMom62,1,4.503049,-2.6908622
Henriklubo,5,-7.646593,-8.334788
HenryAl07332400,1,6.977475,-1.3760883
HerLaptop112,0,-1.6707375,6.9674697
HeresjohnJohn,1,6.4017773,-3.1882675
HermannRick,0,-0.37272623,5.161016
HerneChris,0,-2.1717875,4.2007184
HerrWillhelm,1,2.705542,-6.4214573
HerrieYarborou4,0,-1.0311567,4.0219674
Hervorrager,1,7.0435033,-4.3269396
HettiVonG,0,-2.2306354,7.3164635
HexamG,0,-0.22572191,4.6410885
HeyItsGryPHONE,0,-0.6800624,3.8651006
Hgfd16368579,0,-2.4847715,5.8469872
Hhj9521,0,-0.58246607,7.435066
HiJCP,1,7.1171904,-4.7301445
HiPaix,5,-14.239441,-4.6610227
HierRenette,0,-0.008345529,4.773865
HighHeelEsquire,1,6.8679852,-0.44436657
HighLordSheriff,3,-4.2772326,-11.744142
Hiker19_66,0,-1.4565961,5.0115657
HilaryBartels3,0,-1.0260787,6.244921
HillelSims,1,4.435564,-2.7829065
Hilton__Santos,2,-11.71897,4.328187
Himangs69978220,1,10.719853,-2.1011102
HimynameisNickd,0,-1.5566305,5.2048798
HinaD79,0,-0.64549947,6.2785497
HinderTrump,0,-0.4542301,6.319131
HinduRaj47,1,10.788483,-1.8939606
HingeUn,0,-1.8460413,3.3937755
HintonThressa,0,-1.4625952,4.810073
HiraethResists,0,-1.8600309,6.510712
HisMajestyDavid,1,7.104808,-4.321616
HisSweetBaby,0,0.60837674,4.8804593
HisePatricia,0,0.24185081,5.6879253
HishamOmar,1,11.291484,-2.0306058
Hitchhiker_77,1,6.2485986,-1.6552948
Hitecsoftouch,1,5.5480704,0.259175
HitoTheGoat,0,-0.45729065,5.346107
HkPhilip,2,-10.168462,11.043787
Hmz_u,1,10.933929,-1.9552672
HnaXie,4,12.304062,8.540669
Hobbes3103,1,11.389075,-2.0437405
HockeyMomTired,3,-4.1530623,-11.892352
Hogojohnnie1,0,-0.4207081,3.9965773
Hogtown,9,18.451899,0.21956044
HogueJennings,0,-0.2843952,6.453579
HokieHoos,0,-1.7729293,6.115118
HoldenLavonne,6,5.755061,-16.88119
Holdon2Hope2020,0,-1.2412151,3.0610368
HoleMaximus,0,-0.40330517,7.254656
HolemanJune,0,-0.9524068,5.051385
HolisticPsy1,3,-4.4389906,-11.4371605
HollarRondane,0,-1.4854608,5.1868315
HollebekeSr,0,-3.1495137,5.4906425
HollieJoyJoy,0,0.9769022,5.075413
HollisinPa,0,-2.714294,4.328545
Holly77471978,4,5.1016526,17.624325
HollyCB2112,0,-1.2090675,4.580141
HollyR4,3,-3.9267788,-11.846004
HolmesHolmes1,0,0.6263753,7.0060935
HoltonCarla,0,-0.09940037,3.939885
HoltzmanRaymond,0,-2.2121375,5.3194876
HolyTemt,1,5.9704027,-0.38643423
Homa10i,1,11.235779,-1.7609571
HomeopathHealer,8,-18.050718,0.93462306
HonestAbe4you,1,5.007032,-0.384565
Honeste82021993,3,-4.4813347,-10.575858
Honey223344,0,-0.9250051,5.923007
Honeybe43302944,0,0.68569434,4.648739
Hongkong3333333,2,-10.178678,11.054589
HonkerTheSkunk,0,-2.0043514,7.159384
HooDatGurl333,0,-0.06441218,5.8647194
HooDooKoo,0,-0.38192034,6.260992
Hooligan_Hopley,5,-14.232334,-4.6713142
Hoosier2012,0,-1.7339617,6.0455656
Hoosier47906,0,0.43733194,3.4678934
Hoosier602,0,0.048605654,4.431118
HoosierJarhead,1,4.5035124,-2.6925724
Hoot97702,3,-4.2334905,-11.722471
HootPhD,0,-1.1555793,6.237124
Hope08092,0,-2.5989559,3.9232156
HopeCatori,0,-0.56224954,4.0915995
HopeGraceAmen,1,4.865602,-0.27902016
HopeSeider,0,-0.6740534,3.4273133
Hopeausten1,1,6.447931,-1.5095934
Hopencl,0,-2.0009167,6.2787867
Hopey_70,0,-0.5547149,5.135564
HortenHuh,2,-11.757973,4.496437
HortonMills1,0,0.9550178,5.10738
Hosenmatz6,0,-0.99987274,5.3075457
Host_Sunny,4,9.667019,15.935785
HotShot__1,1,6.3298087,-2.0839388
Houstonbeard13,2,-11.911045,4.611986
HrabMarie,4,9.674105,15.921467
HthrHayes,4,9.687854,15.924077
HuberShuber,1,6.065183,-1.8205434
HudakBenjaman,1,4.4445252,-2.802102
HuemanityX,1,7.1183667,-4.725202
HuffmanLabDU,1,7.0662966,-4.307571
HughJasoull,2,-11.616597,4.436017
Hughes9539,0,-2.9001787,5.704611
HugoBGood,1,3.7382967,-4.489854
HugoRubalcava,1,4.7938766,-1.5042331
Hulk0025,1,6.8538136,-2.6240244
HumanJustHuman0,1,7.0434036,-4.302509
HumanityProjct,0,-1.5111301,4.7983284
Humingbird60,0,-1.2810665,6.1953545
Hunartweets,1,10.767833,-1.5335106
Huncho4199,0,-0.8340613,6.015374
Hungrybearz0502,1,5.458404,-0.89073956
Hunnybunny4u1,0,-1.0459142,4.1864843
HuntJennifer_,1,6.9385605,-0.4006819
Hunter_Stellato,0,0.256106,4.8096805
HuntikFan1017,0,-0.03611985,5.013151
HuronDrugs,5,-8.045728,-3.7149405
HuseinMubarak,1,10.517809,-2.4314418
HussainAlfarsi1,1,11.322364,-1.6803659
Hussein_281985,1,11.250235,-1.9584345
HybridAshley,0,-2.2383928,5.9866185
HyperDF,0,-2.9207711,3.589934
Hyunjin_jenny,6,5.162141,-9.455854
IAMQuanLegend,1,4.4540367,-2.7675264
IAM_MEGSTAR,0,-1.841488,6.935865
IANL80s,1,10.636244,-1.6198671
IAmANastyWoman2,0,-1.8602406,5.4231887
IAmCarolinae,0,-2.1746237,5.385614
IAmDustinShane,0,-2.4120579,4.8578596
IAmFrankButcher,1,5.382952,-0.9204576
IBAConservative,1,8.356042,-2.2591884
IBSalameh,0,-1.3075539,6.839816
IBeliev61903068,2,-11.811366,4.5000606
ICCrabtree,0,-1.3206062,5.026911
ICNTOAN,1,7.321976,-2.0027947
ICallYourName,0,-1.7229443,5.213261
IFollowARhythm,0,-1.2126294,6.820132
IHaveAThought2,1,8.109138,-4.2765017
IJS03422635,7,-4.843478,11.191182
ILkaFarley,0,-2.279176,3.6474965
ILoveMySteelers,0,-0.63772374,4.317964
IMJUSTSAYNIT1,2,-11.619591,4.5410004
IMSahilBhalla,1,7.2727904,-1.9665464
INTHAFsostay,0,-3.2599273,6.052603
INkosikhonanc,5,-16.826855,-8.180989
ITREND10,1,10.310279,-2.406513
ITalkcric,1,5.7211785,-2.9611907
ITheOrangeTang1,0,-2.1584048,4.0762744
IVACtweets,1,10.0557995,-2.6366506
IVOTEDLEAVE3,1,7.218742,-0.80339694
I_Am_Jemila,1,11.591507,-1.919534
I_kHaLEeeel,1,10.592258,-2.4056315
IaDemGirl66,4,5.101584,17.624334
Iadyblrd,0,1.1363447,5.9886284
IamAcuteBirb,0,-0.17909315,4.3292885
IamAvigt,1,10.520195,-2.117661
IamBellaKush,1,11.07661,-2.2639325
IamEddyted,1,11.187352,-2.625885
IamLeafAnn,0,0.12832591,5.3203287
IamLucyRicardo,0,-2.096442,6.1082807
Iam_Anfas,1,11.298187,-2.5526643
Iamclifford,2,-11.44746,4.52724
Iamsteelz,1,10.638319,-1.7294703
Iamworthy9,0,1.3000396,5.4740663
IanMCohen,0,-2.533204,6.905623
IanMcKinzey,0,-0.28074372,3.7352893
IanRSlack2,1,5.4137006,-0.91395146
Ian_Ang0724,0,1.2176214,5.318207
Ian_in_OH,0,-1.6361686,4.529059
IbrahimAlHousan,1,10.909637,-2.258825
IbrahimBahh,0,-0.07783951,4.9554067
IbrahimJana7i,1,11.042306,-1.9859185
IbrahimLabbo1,1,11.030225,-2.5483148
Ibrahimrabiu,1,10.802564,-2.245583
IcantbreatheSid,0,-1.6940491,5.6513886
IceManNYR,0,-1.4161727,4.255989
IceT1158,3,-4.1698174,-11.991478
IcedMoc41872881,2,-11.803341,4.152299
Icha59979357,2,-10.124941,3.3795874
Icky_Mettle,0,-2.270669,6.419312
IconicTrading,1,6.3029737,-1.7224122
Idaho_Hopeful,0,-0.9769635,4.271195
IdaliaR,0,-2.1726007,6.911976
IdenesAlvareng1,1,6.89108,-0.47640437
IdoAmir,0,0.25336045,4.469146
Idocki1,0,-0.7693549,6.554816
Idris_Alagbe,0,-1.9893601,6.451064
Ieebroo,1,11.094024,-1.7475303
IfeanyichukwuAO,0,1.2369474,4.2783775
Ifyounoyuknow,1,4.9447784,-3.8940506
IgFran8791,0,-2.0017283,3.909124
Iget2bme72,0,-0.5893681,5.499293
Igetsublime,4,9.702934,15.903466
Iggy,0,-0.5674606,7.030307
Ignacio96310989,0,-2.9434896,4.8493004
Ihab54220376,1,6.399868,-3.253035
Ihama15,1,10.327655,-2.0122573
IhgMember,2,-11.650377,4.436619
Ikechukwu_C_C,1,11.136331,-1.9278603
IkegamiNick,0,-0.9299531,4.5139112
Ikejackson,1,3.8076265,-1.6745343
Ikez_Turner,1,5.407563,-0.90355545
Ileen057550,0,-2.0203748,4.269801
IleneYoutz1,3,-4.27604,-11.960761
IlianaFombelli3,0,-0.6325066,3.765912
IlkhaAgency,1,7.043372,-4.316097
Illinibballfan,0,-1.8525301,5.1182904
Illiyas9446,1,10.751682,-1.6184442
IlyanaWeaver,7,-4.8441505,11.191639
ImAResistaSista,0,-2.6029732,4.8151627
ImBack85720971,2,-11.540134,4.3603725
ImCyrilCyriac,0,-0.5538582,6.0259557
ImRafaSilva,0,-2.2995656,4.0293107
Im_MJH,1,10.428951,-2.220714
Im_jeeZan,1,11.504783,-1.9156424
Im_with_her_16,0,-1.4307337,6.0370374
ImabehJoyce,1,10.812936,-2.5327928
ImadRadwan,1,11.0816345,-2.461495
Imaginpc2day,0,-2.6794899,4.6349006
Iman05800539,1,10.727594,-1.6361256
ImogenWatson6,0,-0.9229291,5.5123014
ImpeachNeedto,2,-11.698327,4.5566235
ImpeachTheMF123,0,-2.4412987,2.9831343
Impeached4L,0,-2.5410638,6.144714
ImperialMed,1,8.567141,-6.124173
Imperial_PCPH,1,8.694486,-6.2918887
Imran_Tariq48,1,10.532874,-2.257734
ImranaKhan60,9,15.076522,4.7264905
Ims88Patel,1,11.156673,-1.6875061
Imtired161,0,-1.0312705,5.9888363
InAttacking,2,-11.818654,4.5534296
InFaithWedRabbi,3,-4.2574906,-11.74863
InPursuit4All,1,6.2768674,-1.6912303
InSitu,3,-4.108409,-11.860237
InSpiteOfTrump,4,9.67016,15.933436
InUnfunky,5,-8.042903,-3.7173686
InaPark56836619,0,-1.3278122,4.913769
Inayat74808489,0,-0.81542325,6.7750115
IncarcerareDJT,0,1.0911638,5.965443
InchieLada,0,-1.1660053,5.437378
IndayIvic,4,9.674955,15.93231
IndependentPat7,0,-2.1236157,3.016281
IndiaUnleashed_,1,10.719922,-1.7625551
Indianqwe,0,-0.4547976,4.6813927
IndivisibleMD,1,7.2594213,-1.9790285
IndivisibleNEIA,4,5.101503,17.624321
IndpndntThnkn,0,0.51168036,6.0847316
InfamouSinphony,1,3.8128264,-1.6692607
InfluxInfluxe,2,-11.514353,4.5083094
IngeLarsen16,1,6.2597837,-1.6905627
IngeniousChi,1,4.7734427,-1.5496521
InglimaSharon,0,-0.042253956,6.355123
IngridTwinkie,0,0.025366256,4.7034883
InjectedmyLungs,0,-0.68101704,5.012126
InkChained,0,-3.2635398,4.8332543
Inmunociad,7,-8.3904915,17.48816
InnerFury4K,5,-7.659106,-8.349904
InnovationPith,0,-3.1255138,3.855092
InnovatorNYC,1,4.8096747,-1.5235641
Inside495DMV,2,-11.6097,4.539076
Inspiredbydavie,1,11.81536,-6.9489083
IntangibleUmoh,1,11.519027,-1.8965008
IntelCrab,2,-12.441092,4.5637145
Internati0nal1,1,4.4158487,-2.7500124
Interwoven1,1,4.2966413,-0.7539454
IntlMergers,2,-11.861767,4.6533246
Introspectisgon,3,-4.172047,-11.871971
Introvert6581,0,-1.593284,6.398196
Invisibl3Woman,0,-1.3028637,4.697653
IosQueendom,0,-2.9459379,6.6655025
IowaHeretic,4,5.101501,17.624352
IowaLady_,0,0.9306075,4.7712016
IpsyRebel,3,-4.2900333,-11.861869
Irene905,0,-1.2816844,6.7274384
IreneMichigan,2,-11.763449,4.417021
Irfan50274599,2,-11.622162,4.506051
IrfanAl02600621,0,-0.06363505,5.3190536
IrieJon,0,-0.9274756,6.540244
IrinaBR,0,-2.45288,3.933587
Iris10428,1,8.148856,-4.3441024
IrishMom3553,0,-2.2000625,4.9074373
IrishShane32,1,5.5186524,-3.369161
Irislafleur,0,-2.9346275,3.1971045
IrongiMusic,1,10.843622,-2.2473545
IsRaeL777Amen,1,4.4739113,-2.71986
Isabel79702829,1,5.4157104,-0.89997035
IsabelKaighn,0,-3.3285544,4.467321
Isabell22660701,0,-2.1383379,5.451727
IsabellaLitchka,5,-11.854823,-5.2293196
Isabellarowling,0,-2.3626864,4.592756
Isabirye_,1,10.876406,-1.8879551
Isellmpls,6,2.0825496,-16.988613
Ishaan96568344,0,-0.2909213,6.048169
Ishaank81,0,-0.25404072,3.0893097
Ishka5Maryanne,5,-14.23116,-4.66976
IshtarReveals,0,0.33395532,6.454487
Ishtiaqabbasi61,1,10.791992,-2.0799098
IslamKarimu,2,-11.620544,4.3212976
IslamuddinSaud6,0,-1.3873061,6.713557
IslandGirlPRV,6,2.0828815,-16.988323
IsmiAzi84021484,2,-11.714283,4.526912
IsolatedBandar,1,10.992383,-2.2165518
IsprMajor,2,-10.07683,3.3930585
IsraelRoseMarr2,1,6.8344007,-0.3204323
IssaAllyCat,0,-2.5074203,4.5719604
ItWritesItself,0,-1.4257935,3.2027674
IthilebuRobert,0,-2.1006436,4.7527575
Ithinkitscatchy,0,-0.6805287,5.7185454
Itiswinny,1,10.907854,-2.509936
ItsASecret91,1,6.340293,-3.2017999
ItsAikidas,0,1.1938703,4.253229
ItsGondal,1,10.944757,-2.2684908
ItsKubasu,1,10.973206,-1.6960975
ItsMo1001,1,10.757954,-1.6215318
ItsNotYouItsMia,0,-1.3695796,6.5309124
ItsOverNowOk,7,-4.261346,20.036175
ItsRelQuotes,0,-2.9362051,5.043926
ItsYaBoiMerls,0,-3.0977216,5.3657393
Its_OTIS,1,11.091312,-1.8310267
Its_skills,1,10.598802,-1.895008
IttI_hamood,1,10.605375,-2.1069777
IvanEvans_Kenya,1,11.251781,-2.183604
Ivans_Garage,0,-3.1952002,4.60517
IvotedforJoe,6,2.0757856,-16.994703
IvyLuther2,8,-18.068184,0.93317074
IvyPeaceSeeker,0,0.23726308,4.7011933
IyPadre,0,-1.1614685,3.934587
IzabellaKelly1,0,-0.875999,5.243455
IzabellaMarie14,0,-2.006922,5.8506846
IzyOddy,0,-2.18366,4.868729
IzzyD86,0,-1.3607992,6.4300227
J0ann3,0,-2.1440456,6.8693633
J72044969,5,-7.6006017,-8.300248
JALSXl,1,10.370371,-2.1976972
JAMColSprings,1,6.9763193,-1.3940818
JAPITTER,0,-0.73764694,6.051943
JARME,1,4.4774094,-2.7286303
JAWADKHAN1124,1,10.8897,-1.9651583
