,date,user,is_retweet,is_quote,text,quoted_text,lat,long,hts,mentions,                    tweet_id,likes,retweets,replies,quote_count,original_tweet_id
72808,2020-11-02 16:39:56,TahaAhmedMDCcf,True,True,RT @BaylorCardio: #MaskUp #Pakistan #COVID19 #FlattenTheCurve #CoronavirusPandemic #coronavirus,".@IHME_UW estimate of cumulative deaths for Pakistan is about 19,400 by February 1, 2021. If mask use were increased to 95%, the projected number of deaths would be nearly 8,600 deaths. @nhsrcofficial https://t.co/8kucXrQnCn",,,MaskUp;Pakistan;COVID19;FlattenTheCurve;CoronavirusPandemic;coronavirus,,1323303843644514311,0,0,0,0,1.3232702205559644e+18
83558,2020-11-02 16:39:56,TahaAhmedMDCcf,True,True,RT @BaylorCardio: #MaskUp #Pakistan #COVID19 #FlattenTheCurve #CoronavirusPandemic #coronavirus,".@IHME_UW estimate of cumulative deaths for Pakistan is about 19,400 by February 1, 2021. If mask use were increased to 95%, the projected number of deaths would be nearly 8,600 deaths. @nhsrcofficial https://t.co/8kucXrQnCn",,,MaskUp;Pakistan;COVID19;FlattenTheCurve;CoronavirusPandemic;coronavirus,,1323303843644514311,0,0,0,0,1.3232702205559644e+18
94308,2020-11-02 16:39:56,TahaAhmedMDCcf,True,True,RT @BaylorCardio: #MaskUp #Pakistan #COVID19 #FlattenTheCurve #CoronavirusPandemic #coronavirus,".@IHME_UW estimate of cumulative deaths for Pakistan is about 19,400 by February 1, 2021. If mask use were increased to 95%, the projected number of deaths would be nearly 8,600 deaths. @nhsrcofficial https://t.co/8kucXrQnCn",,,MaskUp;Pakistan;COVID19;FlattenTheCurve;CoronavirusPandemic;coronavirus,,1323303843644514311,0,0,0,0,1.3232702205559644e+18
2590,2020-11-02 15:51:20,TallyAnnaE,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323291613544763394,0,0,0,0,1.3232912756137574e+18
13340,2020-11-02 15:51:20,TallyAnnaE,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323291613544763394,0,0,0,0,1.3232912756137574e+18
24090,2020-11-02 15:51:20,TallyAnnaE,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323291613544763394,0,0,0,0,1.3232912756137574e+18
34840,2020-11-02 15:51:20,TallyAnnaE,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323291613544763394,0,0,0,0,1.3232912756137574e+18
45590,2020-11-02 15:51:20,TallyAnnaE,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323291613544763394,0,0,0,0,1.3232912756137574e+18
56340,2020-11-02 15:51:20,TallyAnnaE,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323291613544763394,0,0,0,0,1.3232912756137574e+18
67090,2020-11-02 15:51:20,TallyAnnaE,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323291613544763394,0,0,0,0,1.3232912756137574e+18
77840,2020-11-02 15:51:20,TallyAnnaE,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323291613544763394,0,0,0,0,1.3232912756137574e+18
88590,2020-11-02 15:51:20,TallyAnnaE,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323291613544763394,0,0,0,0,1.3232912756137574e+18
2904,2020-11-02 15:52:23,TamaraSchwedhe1,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323291877035180032,0,0,0,0,1.3232912756137574e+18
13654,2020-11-02 15:52:23,TamaraSchwedhe1,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323291877035180032,0,0,0,0,1.3232912756137574e+18
24404,2020-11-02 15:52:23,TamaraSchwedhe1,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323291877035180032,0,0,0,0,1.3232912756137574e+18
35154,2020-11-02 15:52:23,TamaraSchwedhe1,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323291877035180032,0,0,0,0,1.3232912756137574e+18
45904,2020-11-02 15:52:23,TamaraSchwedhe1,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323291877035180032,0,0,0,0,1.3232912756137574e+18
56654,2020-11-02 15:52:23,TamaraSchwedhe1,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323291877035180032,0,0,0,0,1.3232912756137574e+18
67404,2020-11-02 15:52:23,TamaraSchwedhe1,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323291877035180032,0,0,0,0,1.3232912756137574e+18
78154,2020-11-02 15:52:23,TamaraSchwedhe1,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323291877035180032,0,0,0,0,1.3232912756137574e+18
88904,2020-11-02 15:52:23,TamaraSchwedhe1,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323291877035180032,0,0,0,0,1.3232912756137574e+18
6850,2020-11-02 16:22:35,Tanis42,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323299476728090625,0,0,0,0,1.3232912756137574e+18
17600,2020-11-02 16:22:35,Tanis42,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323299476728090625,0,0,0,0,1.3232912756137574e+18
28350,2020-11-02 16:22:35,Tanis42,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323299476728090625,0,0,0,0,1.3232912756137574e+18
39100,2020-11-02 16:22:35,Tanis42,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323299476728090625,0,0,0,0,1.3232912756137574e+18
49850,2020-11-02 16:22:35,Tanis42,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323299476728090625,0,0,0,0,1.3232912756137574e+18
60600,2020-11-02 16:22:35,Tanis42,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323299476728090625,0,0,0,0,1.3232912756137574e+18
71350,2020-11-02 16:22:35,Tanis42,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323299476728090625,0,0,0,0,1.3232912756137574e+18
82100,2020-11-02 16:22:35,Tanis42,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323299476728090625,0,0,0,0,1.3232912756137574e+18
92850,2020-11-02 16:22:35,Tanis42,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323299476728090625,0,0,0,0,1.3232912756137574e+18
2127,2020-11-02 15:48:19,TbBrame,True,True,"RT @911CORLEBRA777: COVID19 has been around in China for almost a year now. I know winter is almost here for the Northern hemisphere, but t…",China mobilizes families to build up emergency supplies at home as preparation for possible new wave of #COVID19. https://t.co/pirK8z1PzH,,,,,1323290850718175234,0,0,0,0,1.3232661061742633e+18
12877,2020-11-02 15:48:19,TbBrame,True,True,"RT @911CORLEBRA777: COVID19 has been around in China for almost a year now. I know winter is almost here for the Northern hemisphere, but t…",China mobilizes families to build up emergency supplies at home as preparation for possible new wave of #COVID19. https://t.co/pirK8z1PzH,,,,,1323290850718175234,0,0,0,0,1.3232661061742633e+18
23627,2020-11-02 15:48:19,TbBrame,True,True,"RT @911CORLEBRA777: COVID19 has been around in China for almost a year now. I know winter is almost here for the Northern hemisphere, but t…",China mobilizes families to build up emergency supplies at home as preparation for possible new wave of #COVID19. https://t.co/pirK8z1PzH,,,,,1323290850718175234,0,0,0,0,1.3232661061742633e+18
34377,2020-11-02 15:48:19,TbBrame,True,True,"RT @911CORLEBRA777: COVID19 has been around in China for almost a year now. I know winter is almost here for the Northern hemisphere, but t…",China mobilizes families to build up emergency supplies at home as preparation for possible new wave of #COVID19. https://t.co/pirK8z1PzH,,,,,1323290850718175234,0,0,0,0,1.3232661061742633e+18
45127,2020-11-02 15:48:19,TbBrame,True,True,"RT @911CORLEBRA777: COVID19 has been around in China for almost a year now. I know winter is almost here for the Northern hemisphere, but t…",China mobilizes families to build up emergency supplies at home as preparation for possible new wave of #COVID19. https://t.co/pirK8z1PzH,,,,,1323290850718175234,0,0,0,0,1.3232661061742633e+18
55877,2020-11-02 15:48:19,TbBrame,True,True,"RT @911CORLEBRA777: COVID19 has been around in China for almost a year now. I know winter is almost here for the Northern hemisphere, but t…",China mobilizes families to build up emergency supplies at home as preparation for possible new wave of #COVID19. https://t.co/pirK8z1PzH,,,,,1323290850718175234,0,0,0,0,1.3232661061742633e+18
66627,2020-11-02 15:48:19,TbBrame,True,True,"RT @911CORLEBRA777: COVID19 has been around in China for almost a year now. I know winter is almost here for the Northern hemisphere, but t…",China mobilizes families to build up emergency supplies at home as preparation for possible new wave of #COVID19. https://t.co/pirK8z1PzH,,,,,1323290850718175234,0,0,0,0,1.3232661061742633e+18
77377,2020-11-02 15:48:19,TbBrame,True,True,"RT @911CORLEBRA777: COVID19 has been around in China for almost a year now. I know winter is almost here for the Northern hemisphere, but t…",China mobilizes families to build up emergency supplies at home as preparation for possible new wave of #COVID19. https://t.co/pirK8z1PzH,,,,,1323290850718175234,0,0,0,0,1.3232661061742633e+18
88127,2020-11-02 15:48:19,TbBrame,True,True,"RT @911CORLEBRA777: COVID19 has been around in China for almost a year now. I know winter is almost here for the Northern hemisphere, but t…",China mobilizes families to build up emergency supplies at home as preparation for possible new wave of #COVID19. https://t.co/pirK8z1PzH,,,,,1323290850718175234,0,0,0,0,1.3232661061742633e+18
3805,2020-11-02 15:57:03,TerriWilk2,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323293048860717058,0,0,0,0,1.3232912756137574e+18
9682,2020-11-02 15:55:43,TerriWilk2,True,True,"RT @RepDonBeyer: This was a lie. They knew it wasn't going to happen and they said it anyways, as they have done from the beginning of the…",Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,,1323292715874979840,0,0,0,0,1.3232869408971284e+18
14555,2020-11-02 15:57:03,TerriWilk2,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323293048860717058,0,0,0,0,1.3232912756137574e+18
20432,2020-11-02 15:55:43,TerriWilk2,True,True,"RT @RepDonBeyer: This was a lie. They knew it wasn't going to happen and they said it anyways, as they have done from the beginning of the…",Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,,1323292715874979840,0,0,0,0,1.3232869408971284e+18
25305,2020-11-02 15:57:03,TerriWilk2,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323293048860717058,0,0,0,0,1.3232912756137574e+18
31182,2020-11-02 15:55:43,TerriWilk2,True,True,"RT @RepDonBeyer: This was a lie. They knew it wasn't going to happen and they said it anyways, as they have done from the beginning of the…",Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,,1323292715874979840,0,0,0,0,1.3232869408971284e+18
36055,2020-11-02 15:57:03,TerriWilk2,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323293048860717058,0,0,0,0,1.3232912756137574e+18
41932,2020-11-02 15:55:43,TerriWilk2,True,True,"RT @RepDonBeyer: This was a lie. They knew it wasn't going to happen and they said it anyways, as they have done from the beginning of the…",Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,,1323292715874979840,0,0,0,0,1.3232869408971284e+18
46805,2020-11-02 15:57:03,TerriWilk2,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323293048860717058,0,0,0,0,1.3232912756137574e+18
52682,2020-11-02 15:55:43,TerriWilk2,True,True,"RT @RepDonBeyer: This was a lie. They knew it wasn't going to happen and they said it anyways, as they have done from the beginning of the…",Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,,1323292715874979840,0,0,0,0,1.3232869408971284e+18
57555,2020-11-02 15:57:03,TerriWilk2,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323293048860717058,0,0,0,0,1.3232912756137574e+18
63432,2020-11-02 15:55:43,TerriWilk2,True,True,"RT @RepDonBeyer: This was a lie. They knew it wasn't going to happen and they said it anyways, as they have done from the beginning of the…",Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,,1323292715874979840,0,0,0,0,1.3232869408971284e+18
68305,2020-11-02 15:57:03,TerriWilk2,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323293048860717058,0,0,0,0,1.3232912756137574e+18
74182,2020-11-02 15:55:43,TerriWilk2,True,True,"RT @RepDonBeyer: This was a lie. They knew it wasn't going to happen and they said it anyways, as they have done from the beginning of the…",Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,,1323292715874979840,0,0,0,0,1.3232869408971284e+18
79055,2020-11-02 15:57:03,TerriWilk2,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323293048860717058,0,0,0,0,1.3232912756137574e+18
84932,2020-11-02 15:55:43,TerriWilk2,True,True,"RT @RepDonBeyer: This was a lie. They knew it wasn't going to happen and they said it anyways, as they have done from the beginning of the…",Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,,1323292715874979840,0,0,0,0,1.3232869408971284e+18
89805,2020-11-02 15:57:03,TerriWilk2,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323293048860717058,0,0,0,0,1.3232912756137574e+18
95682,2020-11-02 15:55:43,TerriWilk2,True,True,"RT @RepDonBeyer: This was a lie. They knew it wasn't going to happen and they said it anyways, as they have done from the beginning of the…",Chief of Staff Mark Meadows says WH aiming to have 100 million doses of Coronavirus vaccine ready to go by end of October. Says goal is to make the the most vulnerable and highest risk people are vaccinated in that first group. Says up to 300 million doses would be ready in Jan. https://t.co/7YHttsd5au,,,,,1323292715874979840,0,0,0,0,1.3232869408971284e+18
5866,2020-11-02 16:12:55,TexansRevolt,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323297043402661888,0,0,0,0,1.3232912756137574e+18
16616,2020-11-02 16:12:55,TexansRevolt,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323297043402661888,0,0,0,0,1.3232912756137574e+18
27366,2020-11-02 16:12:55,TexansRevolt,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323297043402661888,0,0,0,0,1.3232912756137574e+18
38116,2020-11-02 16:12:55,TexansRevolt,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323297043402661888,0,0,0,0,1.3232912756137574e+18
48866,2020-11-02 16:12:55,TexansRevolt,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323297043402661888,0,0,0,0,1.3232912756137574e+18
59616,2020-11-02 16:12:55,TexansRevolt,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323297043402661888,0,0,0,0,1.3232912756137574e+18
70366,2020-11-02 16:12:55,TexansRevolt,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323297043402661888,0,0,0,0,1.3232912756137574e+18
81116,2020-11-02 16:12:55,TexansRevolt,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323297043402661888,0,0,0,0,1.3232912756137574e+18
91866,2020-11-02 16:12:55,TexansRevolt,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323297043402661888,0,0,0,0,1.3232912756137574e+18
6319,2020-11-02 16:17:22,ThaiAmuletFair,False,False,"Bundeskanzlerin Angela Merkel erklärt Lockdown light"" - und legt eine Maßnahme besonders ans Herz - https://t.co/jd55icJ32t #coronavirus #corona #covid19 #covid-19 #Impfstoff #coronadeutschland #corona2welle #covid2welle #coronaimpfung #covidimpfung #maskenpflicht #CoronaTest""",,,,,,1323298163571232771,0,0,0,0,
17069,2020-11-02 16:17:22,ThaiAmuletFair,False,False,"Bundeskanzlerin Angela Merkel erklärt Lockdown light"" - und legt eine Maßnahme besonders ans Herz - https://t.co/jd55icJ32t #coronavirus #corona #covid19 #covid-19 #Impfstoff #coronadeutschland #corona2welle #covid2welle #coronaimpfung #covidimpfung #maskenpflicht #CoronaTest""",,,,,,1323298163571232771,0,0,0,0,
27819,2020-11-02 16:17:22,ThaiAmuletFair,False,False,"Bundeskanzlerin Angela Merkel erklärt Lockdown light"" - und legt eine Maßnahme besonders ans Herz - https://t.co/jd55icJ32t #coronavirus #corona #covid19 #covid-19 #Impfstoff #coronadeutschland #corona2welle #covid2welle #coronaimpfung #covidimpfung #maskenpflicht #CoronaTest""",,,,,,1323298163571232771,0,0,0,0,
38569,2020-11-02 16:17:22,ThaiAmuletFair,False,False,"Bundeskanzlerin Angela Merkel erklärt Lockdown light"" - und legt eine Maßnahme besonders ans Herz - https://t.co/jd55icJ32t #coronavirus #corona #covid19 #covid-19 #Impfstoff #coronadeutschland #corona2welle #covid2welle #coronaimpfung #covidimpfung #maskenpflicht #CoronaTest""",,,,,,1323298163571232771,0,0,0,0,
49319,2020-11-02 16:17:22,ThaiAmuletFair,False,False,"Bundeskanzlerin Angela Merkel erklärt Lockdown light"" - und legt eine Maßnahme besonders ans Herz - https://t.co/jd55icJ32t #coronavirus #corona #covid19 #covid-19 #Impfstoff #coronadeutschland #corona2welle #covid2welle #coronaimpfung #covidimpfung #maskenpflicht #CoronaTest""",,,,,,1323298163571232771,0,0,0,0,
60069,2020-11-02 16:17:22,ThaiAmuletFair,False,False,"Bundeskanzlerin Angela Merkel erklärt Lockdown light"" - und legt eine Maßnahme besonders ans Herz - https://t.co/jd55icJ32t #coronavirus #corona #covid19 #covid-19 #Impfstoff #coronadeutschland #corona2welle #covid2welle #coronaimpfung #covidimpfung #maskenpflicht #CoronaTest""",,,,,,1323298163571232771,0,0,0,0,
70819,2020-11-02 16:17:22,ThaiAmuletFair,False,False,"Bundeskanzlerin Angela Merkel erklärt Lockdown light"" - und legt eine Maßnahme besonders ans Herz - https://t.co/jd55icJ32t #coronavirus #corona #covid19 #covid-19 #Impfstoff #coronadeutschland #corona2welle #covid2welle #coronaimpfung #covidimpfung #maskenpflicht #CoronaTest""",,,,,,1323298163571232771,0,0,0,0,
81569,2020-11-02 16:17:22,ThaiAmuletFair,False,False,"Bundeskanzlerin Angela Merkel erklärt Lockdown light"" - und legt eine Maßnahme besonders ans Herz - https://t.co/jd55icJ32t #coronavirus #corona #covid19 #covid-19 #Impfstoff #coronadeutschland #corona2welle #covid2welle #coronaimpfung #covidimpfung #maskenpflicht #CoronaTest""",,,,,,1323298163571232771,0,0,0,0,
92319,2020-11-02 16:17:22,ThaiAmuletFair,False,False,"Bundeskanzlerin Angela Merkel erklärt Lockdown light"" - und legt eine Maßnahme besonders ans Herz - https://t.co/jd55icJ32t #coronavirus #corona #covid19 #covid-19 #Impfstoff #coronadeutschland #corona2welle #covid2welle #coronaimpfung #covidimpfung #maskenpflicht #CoronaTest""",,,,,,1323298163571232771,0,0,0,0,
5248,2020-11-02 16:07:04,ThatABoy10,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323295570509893632,0,0,0,0,1.3232912756137574e+18
15998,2020-11-02 16:07:04,ThatABoy10,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323295570509893632,0,0,0,0,1.3232912756137574e+18
26748,2020-11-02 16:07:04,ThatABoy10,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323295570509893632,0,0,0,0,1.3232912756137574e+18
37498,2020-11-02 16:07:04,ThatABoy10,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323295570509893632,0,0,0,0,1.3232912756137574e+18
48248,2020-11-02 16:07:04,ThatABoy10,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323295570509893632,0,0,0,0,1.3232912756137574e+18
58998,2020-11-02 16:07:04,ThatABoy10,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323295570509893632,0,0,0,0,1.3232912756137574e+18
69748,2020-11-02 16:07:04,ThatABoy10,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323295570509893632,0,0,0,0,1.3232912756137574e+18
80498,2020-11-02 16:07:04,ThatABoy10,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323295570509893632,0,0,0,0,1.3232912756137574e+18
91248,2020-11-02 16:07:04,ThatABoy10,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323295570509893632,0,0,0,0,1.3232912756137574e+18
5634,2020-11-02 16:10:24,TheBlakeBeckham,True,True,RT @atrupar: Definitely the guy you want in charge of coronavirus vaccine logistics,"Hours after the President departed for Florida, this was the scene in Georgia as people were left for hours waiting for buses to take them to their cars: https://t.co/rx34hXSR2U",,,,,1323296412092698624,0,0,0,0,1.32324051499767e+18
16384,2020-11-02 16:10:24,TheBlakeBeckham,True,True,RT @atrupar: Definitely the guy you want in charge of coronavirus vaccine logistics,"Hours after the President departed for Florida, this was the scene in Georgia as people were left for hours waiting for buses to take them to their cars: https://t.co/rx34hXSR2U",,,,,1323296412092698624,0,0,0,0,1.32324051499767e+18
27134,2020-11-02 16:10:24,TheBlakeBeckham,True,True,RT @atrupar: Definitely the guy you want in charge of coronavirus vaccine logistics,"Hours after the President departed for Florida, this was the scene in Georgia as people were left for hours waiting for buses to take them to their cars: https://t.co/rx34hXSR2U",,,,,1323296412092698624,0,0,0,0,1.32324051499767e+18
37884,2020-11-02 16:10:24,TheBlakeBeckham,True,True,RT @atrupar: Definitely the guy you want in charge of coronavirus vaccine logistics,"Hours after the President departed for Florida, this was the scene in Georgia as people were left for hours waiting for buses to take them to their cars: https://t.co/rx34hXSR2U",,,,,1323296412092698624,0,0,0,0,1.32324051499767e+18
48634,2020-11-02 16:10:24,TheBlakeBeckham,True,True,RT @atrupar: Definitely the guy you want in charge of coronavirus vaccine logistics,"Hours after the President departed for Florida, this was the scene in Georgia as people were left for hours waiting for buses to take them to their cars: https://t.co/rx34hXSR2U",,,,,1323296412092698624,0,0,0,0,1.32324051499767e+18
59384,2020-11-02 16:10:24,TheBlakeBeckham,True,True,RT @atrupar: Definitely the guy you want in charge of coronavirus vaccine logistics,"Hours after the President departed for Florida, this was the scene in Georgia as people were left for hours waiting for buses to take them to their cars: https://t.co/rx34hXSR2U",,,,,1323296412092698624,0,0,0,0,1.32324051499767e+18
70134,2020-11-02 16:10:24,TheBlakeBeckham,True,True,RT @atrupar: Definitely the guy you want in charge of coronavirus vaccine logistics,"Hours after the President departed for Florida, this was the scene in Georgia as people were left for hours waiting for buses to take them to their cars: https://t.co/rx34hXSR2U",,,,,1323296412092698624,0,0,0,0,1.32324051499767e+18
80884,2020-11-02 16:10:24,TheBlakeBeckham,True,True,RT @atrupar: Definitely the guy you want in charge of coronavirus vaccine logistics,"Hours after the President departed for Florida, this was the scene in Georgia as people were left for hours waiting for buses to take them to their cars: https://t.co/rx34hXSR2U",,,,,1323296412092698624,0,0,0,0,1.32324051499767e+18
91634,2020-11-02 16:10:24,TheBlakeBeckham,True,True,RT @atrupar: Definitely the guy you want in charge of coronavirus vaccine logistics,"Hours after the President departed for Florida, this was the scene in Georgia as people were left for hours waiting for buses to take them to their cars: https://t.co/rx34hXSR2U",,,,,1323296412092698624,0,0,0,0,1.32324051499767e+18
3064,2020-11-02 15:53:03,TheCyanPost,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323292045369204736,0,0,0,0,1.3232912756137574e+18
13814,2020-11-02 15:53:03,TheCyanPost,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323292045369204736,0,0,0,0,1.3232912756137574e+18
24564,2020-11-02 15:53:03,TheCyanPost,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323292045369204736,0,0,0,0,1.3232912756137574e+18
35314,2020-11-02 15:53:03,TheCyanPost,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323292045369204736,0,0,0,0,1.3232912756137574e+18
46064,2020-11-02 15:53:03,TheCyanPost,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323292045369204736,0,0,0,0,1.3232912756137574e+18
56814,2020-11-02 15:53:03,TheCyanPost,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323292045369204736,0,0,0,0,1.3232912756137574e+18
