,index,Unnamed: 0,date,user,is_retweet,is_quote,text,quoted_text,lat,long,hts,mentions,                    tweet_id,likes,retweets,replies,quote_count,original_tweet_id
582,5246,123756,2020-11-02 16:33:54,always92234822,True,True,RT @gregpmiller: Just the former U.S. director of national intelligence spreading disinformation on eve of an election. (The photo is from…,"Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323302326157783041,0,0,0,0,1.3232710584562565e+18
583,5279,122001,2020-11-02 15:55:00,amlynrod,True,True,RT @JohnJHarwood: what’s phony here is @RichardGrenell misrepresenting a photo of Biden from 2019,"Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,JohnJHarwood;RichardGrenell,1323292533334704131,0,0,0,0,1.323287997564027e+18
584,5280,122370,2020-11-02 16:01:58,amlynrod,True,True,"RT @steve_vladeck: Dear @RichardGrenell:  As anyone can see for themselves, the picture you've posted (nicely edited to crop out the captio…","Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,steve_vladeck;RichardGrenell,1323294286239174657,0,0,0,0,1.323289309210882e+18
585,5281,123795,2020-11-02 16:34:55,amlynrod,True,True,RT @swimmerbr78: Who need Russia when the Trump administration and Trump surrogates are willing to spread lies and misinformation themselve…,"An insane amount of disinformation!  Videos manipulated to make it seem Biden said he was in the wrong state, Eric Trump falsely claiming ballots are being sent pre-filled for Joe Biden, Ric Grenell pushing false claims Biden doesn't wear a mask on a plane using a 2019 photo.",,,,,1323302578382344194,0,0,0,0,1.323300702035366e+18
586,5282,124209,2020-11-02 16:43:04,amlynrod,True,True,RT @MollyJongFast: Trumpworld is desperate,"An insane amount of disinformation!  Videos manipulated to make it seem Biden said he was in the wrong state, Eric Trump falsely claiming ballots are being sent pre-filled for Joe Biden, Ric Grenell pushing false claims Biden doesn't wear a mask on a plane using a 2019 photo.",,,,,1323304629657083905,0,0,0,0,1.3233041982268047e+18
587,5291,123265,2020-11-02 16:23:48,andyinTOONT,True,True,RT @gregpmiller: Just the former U.S. director of national intelligence spreading disinformation on eve of an election. (The photo is from…,"Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323299780634812416,0,0,0,0,1.3232710584562565e+18
588,5300,121726,2020-11-02 15:48:32,angedunny,True,True,RT @JohnJHarwood: what’s phony here is @RichardGrenell misrepresenting a photo of Biden from 2019,"Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,JohnJHarwood;RichardGrenell,1323290907676987393,0,0,0,0,1.323287997564027e+18
589,5309,123270,2020-11-02 16:23:55,angry_gammy,True,True,RT @gregpmiller: Just the former U.S. director of national intelligence spreading disinformation on eve of an election. (The photo is from…,"Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323299812326985728,0,0,0,0,1.3232710584562565e+18
590,5318,124091,2020-11-02 16:41:39,angstlos8,True,True,"RT @steve_vladeck: Dear @RichardGrenell:  As anyone can see for themselves, the picture you've posted (nicely edited to crop out the captio…","Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,steve_vladeck;RichardGrenell,1323304276391854085,0,0,0,0,1.323289309210882e+18
591,5327,110533,2020-11-02 14:57:59,animalculum,True,True,RT @j_g_allen: Voting in-person is safe.  --&gt; Wear a mask  --&gt; Wash hands before/after  --&gt; Stay distanced  --&gt; Dress for extended time out…,Voting in person is as safe as going to the market.  And more meaningful.  @Nonstopdoc explains for #questionsfromquarantine with @TyrrellTaraK.  @BelferCenter https://t.co/5vQ4PyXk2U,,,,,1323278185941946369,0,0,0,0,1.3232406138615767e+18
592,5336,122679,2020-11-02 16:09:30,anna_plotkin,True,True,"RT @steve_vladeck: Dear @RichardGrenell:  As anyone can see for themselves, the picture you've posted (nicely edited to crop out the captio…","Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,steve_vladeck;RichardGrenell,1323296182462939136,0,0,0,0,1.323289309210882e+18
593,5345,117494,2020-11-02 16:25:53,anniemac59,True,False,RT @HausofHilton: “Masks are not political. Wear a mask because it’s a sign of respect” - Lady Gaga  Yes. Wear it as a respect to the peopl…,,,,,,1323300307972067328,0,0,0,0,1.3231492498407014e+18
594,5354,113432,2020-11-02 15:32:24,anyalhas,True,False,"RT @ViewFromWise: Don't let down your guard, folks! Continue to wear your masks and social distance! Don't let Trump and his cohorts tell y…",,,,,,1323286847385161728,0,0,0,0,1.3197765474238792e+18
595,5363,122741,2020-11-02 16:10:52,apehuman,True,True,RT @JohnJHarwood: what’s phony here is @RichardGrenell misrepresenting a photo of Biden from 2019 https://t.co/FIssRgTNcq,"Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,JohnJHarwood;RichardGrenell,1323296527889018885,0,0,0,0,1.323287997564027e+18
596,5372,116140,2020-11-02 16:06:59,arabbitorduck,True,False,RT @SaintRPh: If you vote for Biden he said he will make it mandatory NATIONWIDE to wear a mask! A mask for the next 4 years. Is that what…,,,,,,1323295548376580096,0,0,0,0,1.3232671064446157e+18
597,5381,113307,2020-11-02 15:30:52,arizona319,True,False,RT @Cleavon_MD: My stepfather died alone of COVID-19 as Donald Trump throws unmasked rallies https://t.co/umaqc0tTy2,,,,,,1323286460351475712,0,0,0,0,1.3231822310623724e+18
598,5390,122465,2020-11-02 16:04:04,artistatlarge19,True,True,"RT @ememess: Given that this picture is from November 2019, maybe you should take this tweet down? Otherwise people might assume you're a l…","Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323294816357134337,0,0,0,0,1.323288211062362e+18
599,5399,120745,2020-11-02 15:29:16,ashishnh,True,True,"RT @joelockhart: since this picture was taken in 2109, it should scare all Americans that someone that can be taken in so easily was runnin…","Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323286056993611776,0,0,0,0,1.3232723554147082e+18
600,5408,116868,2020-11-02 16:17:37,asthehosptuRNs,False,True,We keep telling you that you're killing us with your selfish behavior.   Please.  Wear a mask for us. #NurseTwitter,"IDAHO -- SAMANTHA HICKEY, 45, a nurse practitioner at a Boise hospital &amp; beloved mother of four died of COVID-19.   Her family wanted her death “to serve as a stark reminder that people must do whatever they can to...take this pandemic seriously.  https://t.co/AnnLXb94zo""",,,,,1323298224812294144,0,0,0,0,
601,5417,122079,2020-11-02 15:56:38,atla_fan,True,True,"RT @jljcolorado: C. Drosten, virologist: [We have] to speak to the public. Everybody has to know about the basic principles of transmissio…""","Germany's leading coronavirus expert Christian Drosten warns winter will not be easy.  TL;DW: Yes, you still have to wear a mask 😷 https://t.co/ANFNC3cscK",,,,,1323292947421548544,0,0,0,0,1.30696822205952e+18
602,5426,121558,2020-11-02 15:45:24,avalondreams123,True,True,"RT @joelockhart: since this picture was taken in 2109, it should scare all Americans that someone that can be taken in so easily was runnin…","Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323290116740272128,0,0,0,0,1.3232723554147082e+18
603,5459,116081,2020-11-02 16:06:15,awoman_scorned,True,False,"RT @TruthsOverTrump: Texas prematurely ended its #StayAtHome order &amp; waited too long to mandate masks. The coronavirus spiked, hospitals hi…",,,,,,1323295366817697792,0,0,0,0,1.2880878917936456e+18
604,5460,117321,2020-11-02 16:23:43,awoman_scorned,True,True,"RT @StevenTDennis: This tweet by Trump's former acting director of national intelligence, featuring a photo of a non-mask wearing Biden fro…","Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323299762465132544,0,0,0,0,1.323282344619479e+18
605,5461,123040,2020-11-02 16:18:44,awoman_scorned,True,True,"RT @steve_vladeck: Dear @RichardGrenell:  As anyone can see for themselves, the picture you've posted (nicely edited to crop out the captio…","Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,steve_vladeck;RichardGrenell,1323298508284268544,0,0,0,0,1.323289309210882e+18
606,5462,123072,2020-11-02 16:19:31,awoman_scorned,True,True,RT @electroboyusa: URGENT!  Only a few more days to CRUSH #QAnon candidate Rich McCormick for Congress in #GA07 in Georgia!  We're ramping…,The pandemic is not over. We have to step up and look out for our communities — wear a mask to protect yourself and others. #MaskUpGA https://t.co/zh6Q5jY9bG,,,QAnon;GA07,,1323298702774226946,0,0,0,0,1.3228195665279017e+18
607,5471,117273,2020-11-02 16:23:04,beckyjo84403201,True,False,"RT @DrEricDing: Let me be clear:  📍#COVID19 is airborne.   📍Airborne viruses require masks.   📍Masks work. Premium masks (surgical, KN95, K…",,,,,,1323299598438404096,0,0,0,0,1.323060676559065e+18
608,5504,113199,2020-11-02 15:29:35,beth4158,True,True,RT @ParkerMolloy: Here’s Trump loyalist Richard Grenell passing off a photo from 2019 to make it seem like Biden is a hypocrite on masks.…,"Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323286138270978048,0,0,0,0,1.3232552828107162e+18
609,5505,121224,2020-11-02 15:40:03,beth4158,True,True,"RT @rudepundit: The first photo is from 2019. If these motherfuckers like @RichardGrenell had truth on their side, they wouldn't have to li…","Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,rudepundit;RichardGrenell,1323288773745061896,0,0,0,0,1.3232882980859003e+18
610,5506,121236,2020-11-02 15:40:10,beth4158,True,True,"RT @joelockhart: since this picture was taken in 2109, it should scare all Americans that someone that can be taken in so easily was runnin…","Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323288801230397441,0,0,0,0,1.3232723554147082e+18
611,5507,121249,2020-11-02 15:40:19,beth4158,True,True,RT @JohnJHarwood: what’s phony here is @RichardGrenell misrepresenting a photo of Biden from 2019 https://t.co/FIssRgTNcq,"Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,JohnJHarwood;RichardGrenell,1323288840803622912,0,0,0,0,1.323287997564027e+18
612,5516,115278,2020-11-02 15:55:58,bethlevin,False,False,"Trump delivered drumbeat of dangerous claims: mocking masks, praising unproven treatmts, speculating abt bleach &amp; virus disappearing.Some became so dismayed by Trump conduct that they set up voter reg drives on their campuses; others held mini protests  https://t.co/sA7fpqlS8T",,,,,,1323292779477303297,0,0,0,0,
613,5525,114568,2020-11-02 15:46:07,beverly_hayes1,True,False,"RT @Seekthetruth101: If you will wear a mask to keep your job , you will take a vaccine to keep your job , for a lot of people this is CHEC…",,,,,,1323290298072576001,0,0,0,0,1.3232407574619628e+18
614,5534,119211,2020-11-02 16:42:20,bhenochs,True,False,RT @BernieSanders: Fire Trump. Keep Fauci. Wear a mask. End the war on science. VOTE! VOTE! VOTE!,,,,,,1323304445191593985,0,0,0,0,1.323304088143016e+18
615,5543,110870,2020-11-02 15:02:12,bluegooseo6,False,False,"@TheChristinaKim I wear a mask out to make others feel safe. I wish it worked but with airborne viruses its very likely uneffective. But every lil bit helps. Each to their own I guess, Maybe we will have a vaccine soon.",,,,,,1323279246937202688,0,0,0,0,
616,5560,123435,2020-11-02 16:27:19,bmcgorrin,True,True,"RT @joelockhart: since this picture was taken in 2109, it should scare all Americans that someone that can be taken in so easily was runnin…","Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323300665678950400,0,0,0,0,1.3232723554147082e+18
617,5561,124057,2020-11-02 16:40:37,bmcgorrin,True,True,RT @WalshFreedom: Trump’s legacy is the destruction of truth.,"An insane amount of disinformation!  Videos manipulated to make it seem Biden said he was in the wrong state, Eric Trump falsely claiming ballots are being sent pre-filled for Joe Biden, Ric Grenell pushing false claims Biden doesn't wear a mask on a plane using a 2019 photo.",,,,,1323304014574886912,0,0,0,0,1.3233032236257198e+18
618,5578,114981,2020-11-02 15:51:22,bmdecisions,False,True,"Lets also remember that over 200k people lost their lives because Trump promoted not wearing masks and considered it weak"" and did not care.""",This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,1323291621606232064,0,0,0,0,
619,5579,115080,2020-11-02 15:52:55,bmdecisions,False,False,"Pro lifers be like it is m*rder"" but then don't wear a mask....""",,,,,,1323292011009581056,0,0,0,0,
620,5596,112884,2020-11-02 15:26:45,bob_levitt,True,True,"RT @StevenTDennis: This tweet by Trump's former acting director of national intelligence, featuring a photo of a non-mask wearing Biden fro…","Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323285424001978369,0,0,0,0,1.323282344619479e+18
621,5597,113141,2020-11-02 15:29:03,bob_levitt,True,False,RT @thomaskaine5: Trump’s coronavirus failures destroyed his presidency — and will be the first line of his obituary: White House sources h…,,,,,,1323286005445763072,0,0,0,0,1.323277473719685e+18
622,5606,118648,2020-11-02 16:40:35,bogdanr,True,True,"RT @briantylercohen: The photo on the plane is from 2019. That might explain why he’s not wearing a mask, you hack. https://t.co/kr6sSUEZda","Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323304006131814405,0,0,0,0,1.3231262943730483e+18
623,5615,117620,2020-11-02 16:27:20,bombogenesis_,False,False,"@DosRivers So, you either a bot or you're extremely slow and haven't been taught how to think. There is no cure for covid at this time. This is why 'they' have asked us to stay at home, and wear a mask when out in public. Scientists are working on a medicine plan, vaccine and faster testing",,,,,,1323300673291735042,0,0,0,0,
624,5624,124020,2020-11-02 16:39:38,boodiebooboo,True,True,RT @WalshFreedom: Trump’s legacy is the destruction of truth.,"An insane amount of disinformation!  Videos manipulated to make it seem Biden said he was in the wrong state, Eric Trump falsely claiming ballots are being sent pre-filled for Joe Biden, Ric Grenell pushing false claims Biden doesn't wear a mask on a plane using a 2019 photo.",,,,,1323303768998334465,0,0,0,0,1.3233032236257198e+18
625,5649,110538,2020-11-02 14:58:03,borah_ayushman,True,False,"RT @mygovindia: Adopt COVID-19 #NewNormal behaviour – wash hands frequently, wear a mask, and maintain social distance - to stay safe and p…",,,,,,1323278202832187393,0,0,0,0,1.323264851603456e+18
626,5650,110619,2020-11-02 14:59:03,borah_ayushman,True,False,"RT @mygovindia: As the festive season is here, we all need to follow the COVID-19 appropriate behaviour. Wear a mask, sanitize your hands a…",,,,,,1323278453634854912,0,0,0,0,1.3228068330320814e+18
627,5651,110637,2020-11-02 14:59:21,borah_ayushman,True,False,"RT @mygovindia: The Three #NewNormal habits to stay safe in this pandemic are – Always wear a mask, wash your hands frequently, and maintai…",,,,,,1323278530256404481,0,0,0,0,1.3225652418681487e+18
628,5660,117303,2020-11-02 16:23:28,breButterfly,False,False,Effect...#PennsylvaniaForTrump what if “Imagine where we'd be if this president just wore a mask instead of mocked it from the beginning...” #COVID19 still surging. Is this what #MAGA means to you? #VoteBlueToEndTheNightmare  https://t.co/iWLeBBECDF,,,,,,1323299700582305796,0,0,0,0,
629,5677,113192,2020-11-02 15:29:32,brianhill_53703,True,False,"RT @DrEricDing: Let me be clear:  📍#COVID19 is airborne.   📍Airborne viruses require masks.   📍Masks work. Premium masks (surgical, KN95, K…",,,,,,1323286123750268928,0,0,0,0,1.323060676559065e+18
630,5678,121222,2020-11-02 15:40:02,brianhill_53703,True,True,RT @AlexandraChalup: The former acting DNI pumping disinformation 48 hours before Election Day by using a pre-pandemic photo to paint a fal…,"Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323288769244659714,0,0,0,0,1.3232884161764516e+18
631,5687,123503,2020-11-02 16:28:37,bronwynfriedma9,True,True,RT @NicholasDenmon: Way to go Florida. Probably not a coincidence this stuff happens in a state with shitty educational support. https://t.…,Ignorant Florida man without mask screams and spreads spit at elderly woman who asked him to please wear a mask and the man who defended her because “he feels threatened!” #COVID19 #COVIDー19 #coronavirus    https://t.co/WRKkVkZ4pU,,,,,1323300992998379520,0,0,0,0,1.2803406078404608e+18
632,5696,123390,2020-11-02 16:26:36,camoxendale,True,True,"RT @MarilynRMarks1: As usual, @eddieperezTX knows what he is talking about. Pay attention!","Voter tip:  If you plan to vote tomorrow, find your polling location *well ahead of time.* If your area uses “vote centers,” you should have a choice of several. If “precinct voting,“ ask for the specific place you must go to (no others). Plan for transportation, &amp; wear a mask!",,,,MarilynRMarks1;eddieperezTX,1323300487840501765,0,0,0,0,1.3232948212478198e+18
633,5705,123481,2020-11-02 16:28:16,candypaint246,True,True,"RT @joelockhart: since this picture was taken in 2109, it should scare all Americans that someone that can be taken in so easily was runnin…","Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323300908206190592,0,0,0,0,1.3232723554147082e+18
634,5714,114088,2020-11-02 15:40:05,caneswatch,True,True,"RT @nikkifried: In @CarlosGimenezFL’ Miami, businesses, residents are expected to follow 12pm curfew and mandatory mask order, but @realDon…","Less than 24 hours before the dawn of Election Day, President Trump touched down Sunday night in Miami-Dade County — the coronavirus epicenter of his must-win home state — and blew the lid off COVID-19 precautions. https://t.co/2E92qKLBoZ",,,,nikkifried;CarlosGimenezFL,1323288778841198592,0,0,0,0,1.3232668974591877e+18
635,5723,120148,2020-11-02 15:11:59,cardon_brian,True,True,"RT @stephjantzen: This is not normal behavior and it’s destroying the very fabric of our society. Worse, harming and marginalizing our publ…","Targeting of American scientists by the White House is a core piece of their larger anti-science disinformation continuum: 1) downplaying severity of #COVID19 pandemic, 2) attributing deaths to co-morbidities, 3) fake herd immunity, 4) discrediting masks https://t.co/k7mgN0dFxs",,,,,1323281709312344070,0,0,0,0,1.323280357710426e+18
636,5732,113022,2020-11-02 15:27:52,carlCurrelley,True,False,"RT @LEAD_Coalition: Nursing homes cite shortages of masks, gloves, gowns and other PPE https://t.co/dnbBm7alWP  #COVID19 #coronavirus #Alzh…",,,,COVID19;coronavirus,,1323285705687183366,0,0,0,0,1.323256546734842e+18
637,5741,117567,2020-11-02 16:26:44,carol_33410,True,True,"RT @nikkifried: In @CarlosGimenezFL’ Miami, businesses, residents are expected to follow 12pm curfew and mandatory mask order, but @realDon…","Less than 24 hours before the dawn of Election Day, President Trump touched down Sunday night in Miami-Dade County — the coronavirus epicenter of his must-win home state — and blew the lid off COVID-19 precautions. https://t.co/2E92qKLBoZ",,,,nikkifried;CarlosGimenezFL,1323300521059454976,0,0,0,0,1.3232668974591877e+18
638,5758,122728,2020-11-02 16:10:45,carrieme44,True,True,"RT @steve_vladeck: Dear @RichardGrenell:  As anyone can see for themselves, the picture you've posted (nicely edited to crop out the captio…","Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,steve_vladeck;RichardGrenell,1323296499854413827,0,0,0,0,1.323289309210882e+18
639,5759,123670,2020-11-02 16:31:48,carrieme44,True,True,RT @gregpmiller: Just the former U.S. director of national intelligence spreading disinformation on eve of an election. (The photo is from…,"Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323301796849291264,0,0,0,0,1.3232710584562565e+18
640,5776,120528,2020-11-02 15:22:57,cassady_nancy,True,True,"RT @joelockhart: since this picture was taken in 2109, it should scare all Americans that someone that can be taken in so easily was runnin…","Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323284467218337794,0,0,0,0,1.3232723554147082e+18
641,5777,122457,2020-11-02 16:03:51,cassady_nancy,True,True,RT @gregpmiller: Just the former U.S. director of national intelligence spreading disinformation on eve of an election. (The photo is from…,"Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323294760010944512,0,0,0,0,1.3232710584562565e+18
642,5786,123105,2020-11-02 16:20:23,castulvich,True,True,"RT @joelockhart: since this picture was taken in 2109, it should scare all Americans that someone that can be taken in so easily was runnin…","Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323298922018840577,0,0,0,0,1.3232723554147082e+18
643,5795,117388,2020-11-02 16:24:29,cathy1854,False,False,Republican mask manufacturer says he won't vote for Trump because president 'politicised' coronavirus response #SmartNews  https://t.co/hHiCg10250,,,,,,1323299953247215623,0,0,0,0,
644,5804,122646,2020-11-02 16:08:37,catikins9,True,True,RT @raghuAZPoliMaps: Former top intelligence officer puts a photo from 2019 out and claims its current. It’s really par for this Admin,"Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323295962442403840,0,0,0,0,1.3232813924745462e+18
645,5813,111179,2020-11-02 15:06:14,champlainlhin,True,False,"RT @GovCanHealth: Wear a non-medical mask, #physicaldistance of 2 metres, #washyourhands, repeat! Proper and frequent #handwashing should b…",,,,physicaldistance;washyourhands;handwashing,,1323280260935438339,0,0,0,0,1.3232793078637404e+18
646,5830,111193,2020-11-02 15:06:24,char_nee,True,False,"RT @nytimes: With coronavirus cases rising in the U.S., Europe and many other places across the globe, wearing a mask is more important tha…",,,,,,1323280302702096385,0,0,0,0,1.322615299036848e+18
647,5831,120003,2020-11-02 15:06:50,char_nee,True,True,"RT @DebraMessing: America----YOU WANT TO GET BACK TO WORK? BACK TO SCHOOL?    Do as #Biden does, and WEAR A MASK.   Don't listen to me.. WA…","With coronavirus cases rising in the U.S., Europe and many other places across the globe, wearing a mask is more important than ever.  In our animation, we’ll show you how effective a swath of fabric can be at fighting the pandemic. https://t.co/8NuIYjLVTf",,,,,1323280414551674880,0,0,0,0,1.3230051391632425e+18
648,5848,117116,2020-11-02 16:21:02,cherOMG50,True,True,RT @ruthbenghiat: This maskless Biden shot is from 2019. Propagandists like @RichardGrenell and his master @realDonaldTrump are too weak to…,"Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,ruthbenghiat;RichardGrenell;realDonaldTrump,1323299086674649090,0,0,0,0,1.3232747785103155e+18
649,5849,123657,2020-11-02 16:31:34,cherOMG50,True,True,"RT @steve_vladeck: Dear @RichardGrenell:  As anyone can see for themselves, the picture you've posted (nicely edited to crop out the captio…","Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,steve_vladeck;RichardGrenell,1323301735172132864,0,0,0,0,1.323289309210882e+18
650,5858,110666,2020-11-02 14:59:44,chiefster16,True,True,RT @ParkerMolloy: Here’s Trump loyalist Richard Grenell passing off a photo from 2019 to make it seem like Biden is a hypocrite on masks.…,"Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323278625098158085,0,0,0,0,1.3232552828107162e+18
651,5867,120314,2020-11-02 15:17:20,chiniakak,True,True,"RT @joelockhart: since this picture was taken in 2109, it should scare all Americans that someone that can be taken in so easily was runnin…","Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323283056858402816,0,0,0,0,1.3232723554147082e+18
652,5876,114463,2020-11-02 15:44:52,christinaaa_veg,False,False,"The US is getting ridiculous on this mask, no mask on Covid. Any other country going through this idiotic mess? Or is it just the idiots of this country? #COVID19",,,,,,1323289984707842048,0,0,0,0,
653,5885,116141,2020-11-02 16:06:59,chuninexams,True,False,"RT @Seekthetruth101: If you will wear a mask to keep your job , you will take a vaccine to keep your job , for a lot of people this is CHEC…",,,,,,1323295550507274241,0,0,0,0,1.3232407574619628e+18
654,5894,120371,2020-11-02 15:18:51,cindyt47,True,True,"RT @joelockhart: since this picture was taken in 2109, it should scare all Americans that someone that can be taken in so easily was runnin…","Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323283438351355904,0,0,0,0,1.3232723554147082e+18
655,5903,116156,2020-11-02 16:07:12,claudiociminiel,True,False,"RT @MirkoCiminiello: Follow &amp; RT, please.  #coronavirus #COVID__19 #antibodytest #facemasks   https://t.co/QPucdwUgbY",,,,coronavirus;COVID__19;antibodytest;facemasks,,1323295606362824704,0,0,0,0,1.3232955273421455e+18
656,5912,113471,2020-11-02 15:32:56,clayebeling,False,False,"The MN Exponential Curve 📈 is here!  Masks Work! It's an unobjectionable fact.  Chance of injection reduced by ~50% for each person w/mask = ~25% if both wear.  Once a Vaccine passes Phase 3 we will still need Masks. It's a long road, so embrace the New Norm of being courteous.",,,,,,1323286982387257344,0,0,0,0,
657,5929,119186,2020-11-02 16:42:16,cliveboyce77,True,False,RT @BernieSanders: Fire Trump. Keep Fauci. Wear a mask. End the war on science. VOTE! VOTE! VOTE!,,,,,,1323304430876413953,0,0,0,0,1.323304088143016e+18
658,5930,123470,2020-11-02 16:28:03,cliveboyce77,True,True,"RT @riotwomennn: White Americans  ...  so many are so fucking greedy, self-centered &amp; stupid.  A deadly combination   Go through the thread…","On February 7, Trump told Woodward he knew that coronavirus was airborne, easily transmissable, impacts more than the elderly and 5x more deadly than the flu  Then maskless events again &amp; again  Listen to this, share it &amp; talk about it  Facts.  Undeniable  https://t.co/jAGX0glz11",,,,,1323300853986529281,0,0,0,0,1.3232974115534395e+18
659,5939,115778,2020-11-02 16:02:23,clmorin61,True,False,RT @RAFAaddicted: The 'dose' of coronavirus a person gets may determine how sick they get; masks could help - CNN https://t.co/K3B5arYVQm,,,,,,1323294391121817600,0,0,0,0,1.3232172584166113e+18
660,5948,116009,2020-11-02 16:05:14,cls345,True,False,RT @boxersforlife: Fauci and Biden 👉 wear a mask and practice good hygiene. OOOOOOK 🙄 https://t.co/XUzPt5Sy6z,,,,,,1323295107974459392,0,0,0,0,1.323241994102182e+18
661,5957,117473,2020-11-02 16:25:35,cognoscere11,True,True,RT @Anthony: The former director of national intelligence is sharing a photo from November 2019 portraying it as Biden not wearing a mask d…,"Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,,1323300232013115397,0,0,0,0,1.323299512979497e+18
662,5966,121944,2020-11-02 15:53:30,computerbugg,True,True,RT @JohnJHarwood: what’s phony here is @RichardGrenell misrepresenting a photo of Biden from 2019 https://t.co/FIssRgTNcq,"Washington, DC phony!  @JoeBiden doesn’t wear a mask on a plane - but wears one OUTSIDE!? https://t.co/7q0LG09bOq",,,,JohnJHarwood;RichardGrenell,1323292156883136512,0,0,0,0,1.323287997564027e+18
663,5975,116244,2020-11-02 16:08:27,conductorebrio,True,False,"RT @DrEricDing: Let me be clear:  📍#COVID19 is airborne.   📍Airborne viruses require masks.   📍Masks work. Premium masks (surgical, KN95, K…",,,,,,1323295918410510338,0,0,0,0,1.323060676559065e+18
